field,ra,dec,f560w_uJy,f560w_uJy_err,f770w_uJy,f770w_uJy_err,f1000w_uJy,f1000w_uJy_err,f1280w_uJy,f1280w_uJy_err,f1500w_uJy,f1500w_uJy_err,f1800w_uJy,f1800w_uJy_err,f2100w_uJy,f2100w_uJy_err,ID,z_best,zbest,RA,DEC,IRAC_CH1_FLUX,IRAC_CH1_FLUXERR,IRAC_CH2_FLUX,IRAC_CH2_FLUXERR,IRAC_CH3_FLUX,IRAC_CH3_FLUXERR,IRAC_CH4_FLUX,IRAC_CH4_FLUXERR,IRAC_CH3_V08_FLUX,IRAC_CH3_V08_FLUXERR,Source,z,l_IRAC_58,f_IRAC_58,l_IRAC_80,f_IRAC_80,l_MIPS24,f_MIPS24,l_MIPS70,f_MIPS70,l_PACS_100,f_PACS_100,l_PACS_160,f_PACS_160,l_SPIRE_250,f_SPIRE_250,l_SPIRE_350,f_SPIRE_350,l_SPIRE_500,f_SPIRE_500
miri3,214.967399,52.923671,0.087,0.031,0.044,0.02,,,,,,,,,,,17724,0.748,0.748,214.9674200512,52.9236876678,0.862107158,0.100536205,0.71363765,0.107585937,1.42019713,0.972986162,-0.484641403,0.72329849,0.886364162,1.13212883,17724,0.75,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.982285,52.933903,1.212,0.042,0.927,0.026,,,,,,,,,,,17732,1.946,1.946,214.9823050822,52.9339134854,1.1581918,0.0931709111,1.28257465,0.099599205,1.58336866,0.954855978,0.326583385,0.72329849,1.77877164,1.10996974,17732,1.95,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.971817,52.927127,0.024,0.01,0.021,0.008,,,,,,,,,,,17736,2.96,2.96,214.9718497814,52.9271503336,0.338435054,0.114161991,0.366449922,0.122619778,0.459297806,1.19659162,0.924272895,0.948347926,-0.002014464,1.45444298,17736,2.96,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.146259,53.050238,,,0.039,0.028,,,0.188,0.112,0.216,0.18,0.763,0.321,,,17755,1.088,1.088,215.1462608829,53.0502377732,0.15025191,0.132575214,0.0977199748,0.140472457,-0.151084796,1.18651927,-0.235516891,0.996498108,-0.249793544,1.46048641,17755,1.09,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.162224,53.061309,,,0.075,0.05,0.113,0.095,0.206,0.148,,,0.698,0.37,,,17759,0.138,0.138,215.1622237027,53.061314256,0.222063482,0.112688936,0.12074054,0.118391506,-0.136983559,1.01126099,0.219815746,0.827972651,-0.193388551,1.2147218,17759,0.14,0.0,0.0,7.92698,0.21983,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.067393,52.994573,,,0.051,0.029,,,,,,,,,,,17763,1.615,1.615,215.0674010853,52.9945803771,0.324441016,0.106796697,0.219869941,0.114633046,-0.684917808,1.02939117,1.3921665,0.80703783,-0.76952523,1.22277963,17763,1.62,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.142994,53.048012,,,,,,,78.285,53.49,83.216,73.262,71.945,22.566,455.612,303.097,17766,3.9,3.9,215.1429896295,53.0480048607,0.51741159,0.111584142,0.480143338,0.118861318,-0.153099269,1.0152899,0.141310126,0.835299909,-0.213533178,1.21270728,17766,3.9,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.16646,53.064132,,,14573.948,4759.4,5036.68,169.142,76.932,27.904,64.575,30.791,,,,,17781,1.208,1.208,215.1664646955,53.0641376305,0.880888641,0.108269759,0.721624494,0.114163242,0.235692278,0.946798027,-0.00523370877,0.743186593,0.286053896,1.10594082,17781,1.21,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.976737,52.930745,0.162,0.021,0.098,0.014,,,,,,,,,,,17782,0.866,0.866,214.9767548241,52.930752967,0.120054223,0.0964852944,0.0324167237,0.10429728,-0.555992067,0.972986162,0.0429164097,0.793430209,-0.795713305,1.15428793,17782,0.87,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.16273,53.061943,,,0.034,0.023,,,,,0.312,0.158,0.32,0.318,,,17787,1.802,1.802,215.1627169571,53.0619638122,0.237162337,0.126314715,0.214232266,0.132485732,0.219576582,1.19054818,1.78155434,0.963002324,0.350516737,1.46652985,17787,1.8,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,253.13,12125.0,0.0,0.0,511.188,17102.0
miri2,215.072254,52.998366,,,0.043,0.022,,,,,,,,,,,17791,1.505,1.505,215.0722745881,52.9983715486,0.193707123,0.104955375,0.0568467155,0.112284012,-0.918595612,0.910537779,0.607110143,0.778775811,-1.0817672,1.07572377,17791,1.51,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.969411,52.925584,0.053,0.021,0.02,0.014,,,,,,,,,,,17792,0.749,0.749,214.9694455503,52.925591898,0.568232119,0.0997996777,0.605112195,0.106176518,-0.0564049892,0.946798027,-0.831112921,0.749467015,-1.29932916,1.11399865,17792,0.75,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.146895,53.05016,,,0.414,0.047,0.366,0.088,0.326,0.139,0.372,0.205,1.401,0.376,1.128,0.746,17833,1.3,1.3,215.1468644968,53.0501986915,1.33201265,0.1399405,1.04532182,0.148929,0.795713305,1.27314115,-0.0690849498,1.06662977,0.960899293,1.57329643,17833,1.3,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.069553,52.995618,,,2.132,0.064,1.653,0.139,1.399,0.177,5.54,0.236,11.791,0.467,14.171,0.799,17834,1.6,1.6,215.0695690051,52.9956223976,3.48083591,0.141413569,3.69362712,0.152217656,2.44757366,1.34566188,1.68211377,1.10640597,2.88874125,1.65186048,17834,1.6,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.971572,52.92748,0.041,0.016,0.042,0.013,,,,,,,,,,,17849,1.364,1.364,214.9716040235,52.9274843219,0.403617889,0.128892571,0.335442632,0.137653619,0.128925696,1.31343055,1.06348956,1.10954618,-0.0805785656,1.62567246,17849,1.36,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,102.252,3119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.070963,52.994114,,,6.528,0.109,21.714,0.233,18.125,0.295,20.366,0.376,24.006,0.723,12.622,1.157,17860,0.418787,0.4188,215.0709732477,52.994116968,9.07624722,0.120054223,7.72128725,0.128727272,5.63042688,1.09385395,6.26265526,0.852047741,6.56916714,1.26709783,17860,0.42,0.0,0.0,7.92698,6.263,23.844,32.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.149217,53.052787,,,,,0.105,0.096,,,0.269,0.211,0.397,0.36,,,17871,0.61,0.61,215.1492066263,53.0527909095,0.23053357,0.107164972,0.106176518,0.112753816,-1.17644703,0.926653445,-0.426023871,0.709690869,-1.53905046,1.0817672,17871,0.61,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.070905,52.997092,,,0.558,0.059,1.234,0.124,0.794,0.172,1.043,0.228,0.611,0.443,,,17879,0.380588,0.373,215.0709162479,52.9970959141,1.22447944,0.120422482,0.908607841,0.129666895,0.608368158,1.17846143,0.603969932,0.969282806,0.705062389,1.44034183,17879,0.37,0.0,0.0,7.92698,0.60401,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.159915,53.060482,,,0.084,0.035,,,,,0.325,0.188,0.92,0.339,,,17880,2.107,2.107,215.1599110815,53.060484901,0.132206947,0.17566216,0.0366449915,0.182755142,-2.83837986,1.53703606,-1.71351612,1.35343695,-3.55351472,1.91575527,17880,2.11,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.163904,53.063384,,,0.103,0.033,0.083,0.072,0.298,0.124,0.239,0.189,0.698,0.341,1.07,0.675,17896,2.575,2.575,215.1638903204,53.0633783449,0.258521676,0.111952402,0.0991293937,0.118861318,-1.58336866,1.02133322,0.519183874,0.810178041,-1.98424697,1.22277963,17896,2.58,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.07325,52.999634,,,,,,,,,0.156,0.139,,,,,17899,3.104,3.104,215.0732419321,52.9996395996,0.120422482,0.109006286,-0.0230205711,0.117451899,1.87143707,0.97500056,-0.827972651,0.824832439,2.2783587,1.16637468,17899,3.1,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.972189,52.927633,1.72,0.036,1.462,0.025,,,,,,,,,,,17906,2.502,2.502,214.9722088991,52.9276432137,1.80817866,0.116739839,2.01500463,0.124499008,1.55718064,1.17443252,0.749467015,0.983937144,1.88150942,1.42825496,17906,2.5,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.063381,52.992697,,,0.075,0.027,,,0.231,0.119,,,,,0.925,0.609,17910,2.216,2.216,215.0633910185,52.992698807,0.204018518,0.12079075,0.0737597868,0.128257468,0.497572631,1.20062053,-0.342284501,0.980796933,0.723192573,1.46250081,17910,2.22,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.072077,52.997113,,,0.727,0.087,0.241,0.188,,,,,0.833,0.642,,,17916,1.579,1.579,215.0720724702,52.9971288653,1.7153759,0.127051249,1.65795088,0.136244193,1.05356467,1.18853378,0.478360921,0.98184371,1.26709783,1.41415381,17916,1.58,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.160963,53.061236,,,0.114,0.046,0.173,0.097,0.164,0.149,0.285,0.21,0.891,0.37,,,17917,0.673,0.673,215.160975454,53.0612439878,0.5214625,0.110847607,0.229735911,0.117451899,-0.592252433,0.993130744,0.729578972,0.815411747,-0.624483824,1.18249035,17917,0.67,0.0,0.0,7.92698,0.72962,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.162804,53.062378,,,0.983,0.054,1.25,0.104,1.769,0.169,2.518,0.221,6.466,0.394,5.751,0.743,17950,1.737,1.737,215.1628090141,53.0623829369,1.44286025,0.145832732,1.36291182,0.151278049,1.50077569,1.35371971,-0.90857178,1.11687338,1.62365794,1.68409193,17950,1.74,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.075342,53.000252,,,0.598,0.057,0.405,0.119,,,0.692,0.219,1.28,0.503,1.966,1.149,17952,1.681,1.681,215.0753875924,53.0002402661,1.80081332,0.140308768,1.77916121,0.15080823,0.654700756,1.27717018,0.513950169,1.08861136,0.77959758,1.54307938,17952,1.68,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.984284,52.936267,0.289,0.046,0.198,0.027,,,,,,,,,,,17957,0.77,0.77,214.9843117232,52.9362694567,0.812023222,0.0957487673,0.476384908,0.101948246,-0.269938171,0.993130744,-1.11163974,0.797617137,-0.495558113,1.17241812,17957,0.77,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.982434,52.935157,0.133,0.039,0.046,0.023,,,,,,,,,,,17995,0.29,0.29,214.9824556829,52.9351651276,0.349482983,0.102377526,0.233964175,0.109465167,1.31544507,1.09788287,-0.0293087661,0.854141235,1.43832731,1.30940151,17995,0.29,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.978953,52.933486,0.056,0.015,0.036,0.011,,,,,,,,,,,18000,1.017,1.017,214.978952567,52.9335000325,0.14951539,0.0931709111,-0.00469807582,0.101008631,-0.386777103,0.99715966,-1.236202,0.769355118,-0.48750028,1.18047595,18000,1.02,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.159537,53.060395,,,,,0.175,0.104,0.252,0.151,0.696,0.219,1.03,0.376,,,18006,0.127,0.127,215.1595402021,53.0603969787,0.159090266,0.177503482,0.00657730596,0.185104191,0.5197317,1.54710841,-0.56942749,1.34506309,0.932696879,1.91978407,18006,0.13,5.73854,0.51976,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.059214,52.990274,,,0.025,0.017,,,,,,,,,,,18007,1.656,1.656,215.059233959,52.9902739943,0.141045302,0.0986948758,0.0685919076,0.107585937,0.642614007,0.989101827,-0.16957216,0.820645511,0.74736613,1.17241812,18007,1.66,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.974119,52.930013,0.101,0.024,0.062,0.016,,,,,,,,,,,18020,0.686,0.686,214.9741334,52.9300272105,0.206596375,0.0957487673,0.0826861337,0.103357665,-0.572107792,0.962913811,0.413462967,0.759934425,-1.17443252,1.13212883,18020,0.69,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.974671,52.93064,0.038,0.016,0.045,0.012,,,,,,,,,,,18034,2.205,2.205,214.9746921235,52.9306535815,0.0806499198,0.0950122401,0.000469807565,0.10241805,-0.330372095,0.960899293,-1.66222584,0.756794274,-0.630527258,1.13414323,18034,2.21,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.982356,52.935639,0.94,0.041,0.948,0.027,,,,,,,,,,,18038,2.605,2.605,214.9823691208,52.9356483053,1.25394058,0.123000331,1.37700605,0.131076306,1.2791847,1.33558953,1.81819034,1.08233094,1.38998008,1.64581704,18038,2.61,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.156716,53.058925,,,0.459,0.046,0.35,0.086,,,0.383,0.198,0.85,0.359,,,18052,3.294,3.294,215.1567223373,53.0589273853,0.430501163,0.106796697,0.357523561,0.112753816,1.13011432,0.908523262,0.151777536,0.731672406,1.42221165,1.06162262,18052,3.29,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.162983,53.063468,,,,,,,0.167,0.109,0.51,0.167,0.896,0.318,,,18053,1.97,1.97,215.1629917557,53.0634649989,0.134784803,0.136626124,0.127317861,0.140472457,0.443182081,1.24695325,-1.8087697,1.03836775,0.588223517,1.54710841,18053,1.97,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.145239,53.050908,,,0.033,0.032,,,,,,,0.664,0.349,,,18057,0.554,0.554,215.1452361058,53.0509115482,0.279512763,0.106428437,0.0817465186,0.112284012,-0.277996033,0.926653445,0.112001367,0.738999665,-0.382748157,1.08579612,18057,0.55,0.0,0.0,7.92698,0.11201,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.055384,52.986726,,,0.186,0.079,0.717,0.164,1.451,0.21,1.132,0.268,1.968,0.54,,,18065,0.65,0.65,215.0554136049,52.9867361717,1.36883903,0.106428437,0.945252836,0.115572661,-0.269938171,1.15428793,1.73759115,0.923226178,-0.298140675,1.38393676,18065,0.65,0.0,0.0,7.92698,1.7377,23.844,50.0,0.0,0.0,102.252,2312.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.071838,52.997616,,,0.295,0.064,0.163,0.133,,,,,,,,,18067,0.203076,0.161,215.0719075899,52.9975723332,1.58022296,0.126682982,1.26988983,0.135304585,1.12205648,1.17241812,0.679335356,0.982890487,1.29932916,1.40005243,18067,0.16,5.73854,1.1221,7.92698,0.67938,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.059077,52.989425,,,10.044,0.081,9.179,0.154,9.227,0.214,39.235,0.263,84.6,0.528,132.627,0.86,18073,1.587,1.587,215.0591058408,52.9894347765,11.1768274,0.103114061,13.8198605,0.110874593,11.7987156,1.0173043,9.34635639,0.809131265,13.9562063,1.19457722,18073,1.59,0.0,0.0,0.0,0.0,23.844,99.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.141649,53.048251,,,,,,,,,,,,,121.274,63.812,18087,2.384,2.384,215.1416526817,53.0482543258,0.768567979,0.117844641,0.710818827,0.126378238,0.042303741,1.12205648,-0.563147068,0.907525003,-0.153099269,1.35976326,18087,2.38,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.977149,52.932693,0.037,0.011,0.024,0.009,,,,,,,,,,,18093,2.075,2.075,214.9771846327,52.9327012791,0.230165303,0.10606017,0.151278049,0.113223627,0.239721224,1.08378172,-0.472080499,0.892870605,-0.0261880327,1.33760405,18093,2.08,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.982948,52.935799,2.399,0.052,1.421,0.033,,,,,,,,,,,18103,1.903,1.903,214.9829678866,52.9358066923,2.30165291,0.119685955,2.38380361,0.128257468,2.20583797,1.29328585,-0.357985675,1.06348956,2.52009439,1.59344101,18103,1.9,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.16304,53.063832,,,,,,,,,0.203,0.157,0.562,0.304,,,18114,0.93,0.93,215.163042604,53.06383822,-0.0279881004,0.19002448,0.178526878,0.196379572,-0.904494345,1.988276,1.56906581,1.74177814,-1.06363702,2.60671639,18114,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.977724,52.930521,6.081,0.029,3.361,0.019,,,,,,,,,,,18115,0.381,0.381,214.9777429666,52.9305321685,13.2696743,0.098326616,9.26554489,0.105706707,6.29519987,0.995145261,3.06485963,0.809131265,7.52200842,1.17241812,18115,0.38,0.0,0.0,7.92698,3.065,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.977726,52.93331,0.022,0.011,0.03,0.009,,,,,,,,,,,18132,0.687,0.687,214.977740457,52.9333110479,0.0957487673,0.11453025,0.0610749871,0.123089589,-0.382748157,1.21270728,0.0952534974,0.988124192,-0.543905318,1.4786166,18132,0.69,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.968401,52.925036,11.217,0.054,8.404,0.034,,,,,,,,,,,18143,0.673626,0.6736,214.9684209968,52.9250462195,12.9198227,0.109006286,9.40413761,0.116982087,7.87655449,1.04550683,5.62204981,0.829019427,6.92774153,1.23083746,18143,0.67,0.0,0.0,7.92698,5.6224,23.844,123.17,72.4937,7253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.064892,52.994971,,,,,,,0.134,0.096,,,,,,,18150,0.795,0.795,215.0648825654,52.9949732396,0.182290912,0.0994314104,0.021141341,0.106646322,-1.14421558,0.900465429,0.0334957317,0.709690869,-1.18651927,1.04752135,18150,0.8,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.155467,53.058387,,,0.413,0.055,0.432,0.098,0.342,0.154,0.627,0.218,1.813,0.386,,,18170,1.207,1.207,215.1554686542,53.0583898084,1.00204766,0.107533231,0.787867248,0.113693431,0.0946798101,0.924638927,-0.197834179,0.747373581,0.108781062,1.07773829,18170,1.21,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.072149,52.999176,,,0.364,0.073,0.193,0.14,0.724,0.198,0.378,0.249,0.681,0.485,,,18174,1.65,1.65,215.072171067,52.9991832803,1.1854434,0.111215875,1.08901393,0.118861318,0.638585091,0.948812544,0.894964159,0.827972651,0.789669871,1.11399865,18174,1.65,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.976209,52.932552,0.015,0.01,,,,,,,,,,,,,18184,0.832,0.832,214.9762433651,52.9325765887,0.0475061201,0.0975900888,-0.0324167237,0.105706707,0.308212996,0.99715966,-0.96090883,0.814365029,0.396849394,1.20062053,18184,0.83,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.162696,53.063968,,,,,,,0.147,0.107,,,,,,,18185,4.371,4.371,215.1626994526,53.0639769074,0.138099194,0.174925625,-0.500814855,0.183224961,-0.751395106,1.81100321,-1.49579394,1.59314084,-1.34566188,2.34483624,18185,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.963441,52.921149,2.864,0.589,1.723,0.306,,,,,,,,,,,18196,0.461359,0.446,214.9634649514,52.9211579515,5.91469574,0.125209928,4.85452175,0.136244193,2.68930936,1.26709783,4.92177916,0.986030638,3.13853502,1.52494919,18196,0.45,0.0,0.0,7.92698,4.9221,23.844,25.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.153301,53.057468,,,0.05,0.024,0.116,0.058,,,0.415,0.179,0.5,0.321,1.422,0.649,18207,5.348,5.348,215.1532829672,53.0574771816,0.189287946,0.141413569,0.222688794,0.151747838,-0.703047931,1.28522801,-2.03800607,1.12210703,-0.912552178,1.60754228,18207,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.160192,53.061782,,,0.264,0.062,0.283,0.117,0.448,0.171,0.682,0.238,1.71,0.407,,,18216,1.241,1.241,215.160197653,53.0617852705,0.746103883,0.109742813,0.56470871,0.115572661,-0.213533178,0.96492821,-0.99231112,0.76516819,-0.209504262,1.12809992,18216,1.24,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.065793,52.995976,,,0.035,0.024,0.084,0.062,0.189,0.104,,,,,,,18218,2.336,2.336,215.0658045624,52.9959776114,0.243422836,0.122632079,0.143291309,0.131076306,-0.42303744,1.15831685,-0.631185234,0.980796933,-0.404907256,1.41415381,18218,2.34,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.053815,52.987785,,,0.023,0.017,,,,,,,,,,,18260,3.356,3.356,215.0538487105,52.9877939346,0.0847008303,0.0924343839,0.102887861,0.099599205,-0.825930238,0.924638927,-0.0219815746,0.763074636,-0.904494345,1.08982503,18260,3.36,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.965383,52.923751,6.622,0.072,4.34,0.041,,,,,,,,,,,18270,0.754964,0.716,214.9654049358,52.923760666,6.79779434,0.131470427,4.86955547,0.140942276,5.54984808,1.35371971,3.00100851,1.05930257,3.90000224,1.64380264,18270,0.72,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.152608,53.057058,,,0.16,0.048,0.231,0.096,,,0.27,0.229,,,0.927,0.785,18273,5.997,5.997,215.1526323132,53.0570553414,0.792873383,0.12484166,0.670415401,0.132485732,-0.18935962,1.1704036,0.484641403,0.97137624,-0.229648903,1.44034183,18273,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.963113,52.923432,0.253,0.036,0.153,0.021,,,,,,,,,,,18274,1.688,1.688,214.9631375181,52.9234421715,0.599902868,0.102745786,0.617327154,0.110404775,0.842045963,0.968957126,-0.889730453,0.764121413,-0.0443182066,1.13414323,18274,1.69,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.142204,53.048893,,,23.15,5.01,,,6.608,1.243,13.547,1.037,25.502,0.887,4.071,1.304,18277,1.015,1.015,215.1421987915,53.0488951429,5.81268644,0.113425463,4.67458534,0.121210359,2.79003263,1.03543448,1.1053592,0.829019427,3.02975392,1.22277963,18277,1.01,0.0,0.0,0.0,0.0,23.844,30.291,72.4937,1244.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.969281,52.927575,0.386,0.052,0.256,0.028,,,,,,,,,,,18279,1.658,1.658,214.9693077134,52.9275858206,1.21232665,0.100167938,0.978139341,0.107116133,0.0966942757,0.94276911,0.0764121413,0.752607286,-1.0817672,1.09788287,18279,1.66,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,102.252,2307.9,165.607,3643.7,0.0,0.0,0.0,0.0,0.0,0.0
